slice,signal_type,parent_signal_id,pathway,ligand,receptor,sender_region,receiver_region,downstreamTF,direction
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2a,PalatalMes,PalatalMes,,
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Fibroblastic,Otud4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Fibroblastic,Zfp651,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Fibroblastic,Hmbox1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Fibroblastic,Cnot6,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Fibroblastic,Zfp263,repression
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,PalatalMes,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,PalatalMes,Epithelial,Tfap2a,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,PalatalMes,Epithelial,Erf,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,PalatalMes,PalatalMes,,
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,Epithelial,Epithelial,Stat4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,Epithelial,Epithelial,Zfp42,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,Epithelial,Epithelial,Pou3f1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,Epithelial,Epithelial,Tcfl5,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,Epithelial,Epithelial,Ebf4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Epithelial,Epithelial,Stat4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Epithelial,Epithelial,Tcfl5,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2a,Odontogenic,Odontogenic,,
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,PalatalMes,PalatalMes,,
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1c_Acvr2a,Odontogenic,Odontogenic,Foxe1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1c_Acvr2a,Odontogenic,Odontogenic,Dbp,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1c_Acvr2a,Odontogenic,Odontogenic,Zfp709,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Sall1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Gm5751,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp661,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Tfap2b,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Gm4924,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Fibroblastic,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Fibroblastic,Epithelial,Tfap2a,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2b,Fibroblastic,Epithelial,Erf,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Epithelial,PalatalMes,Tead4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Epithelial,PalatalMes,E430018J23Rik,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Epithelial,PalatalMes,Zfp551,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zglp1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp456,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp455,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp791,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Stat6,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Nfil3,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Crtc2,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp994,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Osr1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zfp382,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2b,Odontogenic,Odontogenic,Zbtb38,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2a,Fibroblastic,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhba,Acvr1b_Acvr2a,Fibroblastic,Epithelial,Rnf114,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Sox13,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Zfp429,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Pbx4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Mypop,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Rfx2,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Ddit3,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Zfp874a,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Mybl1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,Odontogenic,Crtc2,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Epithelial,Epithelial,Gbx1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Fibroblastic,Otud4,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Fibroblastic,Zfp651,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Fibroblastic,Hmbox1,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Fibroblastic,Cnot6,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Fibroblastic,Zfp263,repression
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inhbb,Acvr1b_Acvr2a,PalatalMes,PalatalMes,Egr2,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,Odontogenic,Zfp493,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,PalatalMes,Odontogenic,Zfp493,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Odontogenic,PalatalMes,,
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Fibroblastic,Odontogenic,Zfp493,activation
E125,lr_pair,pathway:ACTIVIN,ACTIVIN,Inha_Inhba,Acvr2a,Epithelial,PalatalMes,,
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Prdm6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zfp109,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Fiz1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Gsc,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zfp266,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Pdlim5,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zfp623,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Odontogenic,Odontogenic,Thap11,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Odontogenic,Odontogenic,Zfp551,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Epithelial,Epithelial,Elk3,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,PalatalMes,PalatalMes,,
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Otx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Sox14,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Foxa2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Zfp770,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Zfp691,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Zbtb48,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Zfp579,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Epithelial,Epithelial,Nrl,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Otx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Sox14,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Foxa2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Zfp770,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Zfp691,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Epithelial,Epithelial,Nrl,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Nr4a1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Runx3,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Meis1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Dmc1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Irx5,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Zfp712,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Ak6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Acaa1a,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Runx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Prdm16,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,Fibroblastic,Mef2b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Otx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Sox14,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Foxa2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Zfp770,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Zfp691,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Epithelial,Nrl,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Nr4a1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Runx3,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Meis1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Dmc1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Irx5,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Zfp712,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Ak6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Acaa1a,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Runx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Prdm16,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Fibroblastic,Fibroblastic,Mef2b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Otx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Zfp459,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Sox14,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Foxa2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Zfp770,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Zfp691,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Zbtb48,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Zfp579,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Epithelial,Nrl,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Sox30,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Tbx4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Mterf1b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Nr3c2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Zfp109,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Zfp273,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Zfp661,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Hes6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Odontogenic,Odontogenic,Zbtb40,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Nr4a1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Runx3,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Meis1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Dmc1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Irx5,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Zfp712,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Ak6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Acaa1a,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Runx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Prdm16,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,Fibroblastic,Mef2b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Sox30,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Tbx4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Mterf1b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Nr3c2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Zfp109,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Zfp273,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Zfp661,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Hes6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,Odontogenic,Odontogenic,Zbtb40,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Rorc,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Prdm1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Tbx4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Tfcp2l1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Bhlhe22,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Pou3f4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Zfp69,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,PalatalMes,Zfp853,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Nr4a1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Runx3,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Meis1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Dmc1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Irx5,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Zfp712,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Ak6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Acaa1a,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Runx2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Prdm16,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Fibroblastic,Mef2b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Sox30,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Tbx4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Mterf1b,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Gm3854,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Nr3c2,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Zfp109,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Zfp273,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Zfp661,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Hes6,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,PalatalMes,Odontogenic,Zbtb40,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Odontogenic,Thap11,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Itga5_Itgb1,Fibroblastic,Odontogenic,Zfp551,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Rorc,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Tfcp2l1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Zfp69,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Zfp853,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Zglp1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt2,Tek,PalatalMes,PalatalMes,Klf16,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Rorc,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Prdm1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Tbx4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Tfcp2l1,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Bhlhe22,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Pou3f4,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Zfp69,activation
E125,lr_pair,pathway:ANGPT,ANGPT,Angpt1,Tek,Fibroblastic,PalatalMes,Zfp853,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl4,Cdh11,Odontogenic,Odontogenic,Msantd3,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl4,Cdh11,Odontogenic,Odontogenic,Jdp2,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Odontogenic,Odontogenic,Zbtb40,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zfp109,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Prdm6,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Fiz1,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Pdlim5,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Klf4,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zbtb18,activation
E125,lr_pair,pathway:ANGPTL,ANGPTL,Angptl2,Itga5_Itgb1,Fibroblastic,Fibroblastic,Zfp995,activation
